shang1,shang2,shang3,shang4,shang5,shang6,wordnet1,wordnet2,wordnet3,wordnet4,wordnet5,wordnet6,word1,word2,square,SCS,SCQ1,SCQ2,SCQ3,SCQ4,SCQ5,idf1,idf2,idf3,idf4,ICTF1,ICTF2,ICTF3,ICTF4,a11,a12,a13,PMI1,PMI2,PMI3,PMI4,PMI5,var1,var2,var3,var4,var5,reporter1,reporter2,reporter3,comple1,comple2,comple3,comple4,comple5,read1,read2,read3,read4,read5,read6,read7,read8,cixing1,ci2,ci3,len1,len2,len3,len4,len5,len6,len7,len8,net1,net2,net3,net4,net5,net6,net7,net8,net9,selectrao1,selectrao2,selectrao3,selectrao4,selectrao5,selectrao6,selectrao7,selectrao8,selectrao9,daima200,daima201,daima202,daima203,daima204,daima205,daima206,daima207,daima208,daima209,daima2010,daima2011,daima2012,daima2013,daima2014,daima2015,daima2016,daima2017,daima2018,daima2019,daima2020,daima2021,daima2022,daima2023,daima150,daima151,daima152,daima153,daima154,daima155,daima156,daima157,daima158,daima159,daima1510,daima1511,daima1512,daima1513,daima1514,daima1515,daima1516,daima1517,daima1518,daima1519,daima1520,daima1521,daima1522,daima1523,daima100,daima101,daima102,daima103,daima104,daima105,daima106,daima107,daima108,daima109,daima1010,daima1011,daima1012,daima1013,daima1014,daima1015,daima1016,daima1017,daima1018,daima1019,daima1020,daima1021,daima1022,daima1023,daima50,daima51,daima52,daima53,daima54,daima55,daima56,daima57,daima58,daima59,daima510,daima511,daima512,daima513,daima514,daima515,daima516,daima517,daima518,daima519,daima520,daima521,daima522,daima523,fixcount201,fixcount202,fixcount203,fixcount205,fixcount206,fixcount151,fixcount152,fixcount153,fixcount155,fixcount156,fixcount101,fixcount102,fixcount103,fixcount105,fixcount106,fixcount51,fixcount52,fixcount53,fixcount55,fixcount56,fixfile201,fixfile202,fixfile203,fixfile204,fixfile205,fixfile206,fixfile151,fixfile152,fixfile153,fixfile154,fixfile155,fixfile156,fixfile101,fixfile102,fixfile103,fixfile104,fixfile105,fixfile106,fixfile51,fixfile52,fixfile53,fixfile54,fixfile55,fixfile56,subsquery1,subsquery2,subsquery3,rank1,WIG,kl150,kl151,kl152,kl153,kl154,kl155,kl156,kl157,kl158,kl159,kl1510,kl1511,kl100,kl101,kl102,kl103,kl104,kl105,kl106,kl107,kl108,kl109,kl1010,kl1011,kl50,kl51,kl52,kl53,kl54,kl55,kl56,kl57,kl58,kl59,kl510,kl511,NCQ,CT,fixfile1,fixfile2,fixfile3,fixfile4,fixfile5,idfnew,scqnew,sac,dev1,dev2,dev3,dev4,dev5,time1,hang1,hang2,hang3,hang4,hang5,RS,class20,class1,class5,class10,class15
-13.2732899,0,-88.71048163,379.155302,19.47191059,-2.368126023,1.450980392,9,10.16916571,3.188912935,16,0,43,17,0.477144101,5.171992074,47381.15138,2646966.649,1626.950106,8323.647251,0,8.235584497,2.869770809,7.739359203,0,8.62909925,2.937532851,7.739359203,-0.661300172,46.3332019,1.2522487,4.904814981,1.11399361,7.739359203,-0.672325314,1.523935556,2.322379578,0.023967455,0.17202944,0,0.035780869,0.001280271,21,19,0.714285714,0,0,0,0,0,40.91076923,-11.6194,29.413,31.947,22.36491673,25.0682,98.67094017,23.5,5,1,0,448,7,60,3.211783859,8,10.31555556,15,1,0,0,0,0,0,0,0,0,0,8,0.336165953,0.055750337,0.010044249,0.311824262,-0.11576,0.100096925,0.074175455,0.02170935,1,0,0,1,1,1,237.2,232.5316323,54070.96,66.5,943,8,24.3,19.69543094,387.91,11.5,78,2,8.55,6.621744483,43.8475,3,27,0,1,0,0,1,1,1,192.6666667,178.4524836,31845.28889,78,606,8,21.33333333,16.85889149,284.2222222,11,58,2,8.133333333,6.965310873,48.51555556,4,27,0,1,0,0,1,1,1,243.8,194.5414095,37846.36,433.5,606,8,27.5,17.29884389,299.25,45,58,3,9.2,7.972452571,63.56,12,27,0,1,0,0,1,1,1,255,211.4842784,44725.6,66,606,8,28.8,21.29225211,453.36,6,58,3,11.6,10.40384544,108.24,0,27,0,1,0.40824829,0.166666667,2,1,1,0.5,0.25,2,1,1,0.577350269,0.333333333,2,1,1,0,0,1,1,6.084210526,2.06047086,4.245540166,5,11,5,5.904761905,1.909992817,3.648072562,5,11,5,5.977777778,1.971901382,3.888395062,5,11,5,6,2,4,7.5,10,5,0.766666667,1.188369565,1.412222222,0,-8.819992679,2,4,6,9,-0.660316283,-0.224481693,-0.070436134,-0.551269483,-1.214144647,-0.394895568,-0.66188335,-0.716301203,2,5,6,8,-0.615387239,-0.215322188,-0.065589891,-0.526833575,-1.079879582,-0.21453537,-0.552366611,-0.634240001,2,3,6,7,-0.676707107,-0.26793012,-0.095710189,-0.629279476,-1.232970655,-0.387959436,-0.580008086,-0.789280474,0.004530293,0,0.069559923,0.170313946,0.02900684,0.011887621,1.000000238,3.66658413,789.6858563,0.161417791,1.416666667,12,0,3.25213605,10.57638889,100000,68581.75,416302,0,138846.5037,1.93E+10,0.990818,1,1,1,1,1
-28.49826754,0,-230.5466604,2207.772679,46.98694158,-54.37722895,2.925373134,7,14.39741591,3.794392693,13,0,111,30,0.748216106,13.33231816,782808.9552,7.08E+07,8416.64765,46432.06783,0,5.320698318,2.306663894,8.834482609,0,4.882913743,2.2097316,8.141335428,-1.195020664,54.12604376,1.082520875,4.697554686,1.040531417,5.656428778,-2.965773617,0.886073426,0.785126116,0.069052885,0.631347983,0,0.131064504,0.017177904,0,0,0,0,0,1,0,0,26.49922481,41.0065,16.4417,19.1705,14.40175425,20.8944,64.67054264,10.33333333,2,15,9,776,5,141,2.600120329,3,6.760625723,20,1,0,0,0,0,0,0,0,0,0,6,0.425805465,0.006993753,0.001116126,0.421059889,-0.401005,-0.1710413,-0.269162675,-0.28942028,1.4,0.969535971,0.94,1,4,1,362.4,602.8983662,363486.44,4,2078,4,28.55,58.67493076,3442.7475,2,243,1,3.9,6.862215386,47.09,0,25,0,1.4,1.019803903,1.04,1,4,1,355.4,616.984257,380669.5733,4,2078,4,33.26666667,66.27162959,4391.928889,1,243,1,4.533333333,7.72758407,59.71555556,0,25,0,1,0,0,1,1,1,379.2,711.618409,506400.76,84.5,2078,4,21.8,42.13739432,1775.56,2,135,1,5.3,8.660831369,75.01,0.5,25,0,1,0,0,1,1,1,430.2,824.0850442,679116.16,2078,2078,5,29.2,52.92787545,2801.36,135,135,1,6.8,9.744742172,94.96,25,25,0,10,8.602325267,74,21,2,7,7.842193571,61.5,21,2,8,8.755950358,76.66666667,21,2,0,0,0,0,0,5.552631579,0.855242915,0.731440443,5,11,5,5.676190476,0.78673815,0.618956916,7,10,5,5.533333333,0.618241233,0.382222222,5,7,5,5.3,0.458257569,0.21,6,6,5,0.822695035,2.213061446,4.897640964,1,-18.17793002,1,2,3,4,-0.448448332,-0.191858856,-0.057592145,-0.342593372,-0.998465568,-0.464922518,-0.652762473,-0.65696165,1,2,2,3,-0.310592353,-0.260181533,-0.095877528,-0.175875574,-1.306715518,-0.889018327,-1.123644769,-1.138962775,1,1,1,3,-0.49532278,-0.299869137,-0.122403594,-0.376555264,-1.765826613,-1.208631784,-1.383145928,-1.398424298,0.002015488,0,0.071601122,0.153404127,0.023532826,0,1.000000119,2.863244106,5551.836562,0.049958964,22.75,176,1,48.25958454,2328.9875,4.26E+09,96168.4,419928,39,155199.4942,2.41E+10,0.990585,1,0,0,0,0
-15.03290843,0,-48.60426967,210.8180812,14.51957579,-4.882620009,1.0625,0,2.05859375,1.434780035,4,0,24,0,0.530461271,7.184135039,59928.193,4245932.754,2060.566125,6038.97928,23.21938338,2.498393523,1.580630736,7.739794458,1.129098414,4.006886606,2.001720911,7.046647278,-0.190051971,16.88612545,1.055382841,4.161299855,1.086357834,3.565407189,-0.257195947,0.859280402,0.738362808,0.027147834,0.075267382,0.004195889,0.02014844,4.06E-04,0,0,0,0,0,0,0,0,23.992,35.2,19.5289,23.3333,16.41640786,12.198,69.44444444,11,0,7,1,141,5,24,1.763341997,4.5,3.109375,10,3,0,0,0,0,0,0,0,0,0,12,0.575904655,0.005959706,7.93E-04,0.59189155,-0.11034145,-0.1484407,-0.12680076,-0.08406371,1.05,0.217944947,0.0475,1,2,1,376.55,353.1943481,124746.2475,35.5,1569,13,24.45,19.02754582,362.0475,11.5,94,4,11.75,9.761531642,95.2875,0.5,40,0,1,0,0,1,1,1,400,388.8605577,151212.5333,198,1569,13,26.46666667,20.80021367,432.6488889,25,94,4,11.4,10.0385922,100.7733333,3,40,0,1,0,0,1,1,1,452.6,453.840765,205971.44,811,1569,53,29.1,24.27529608,589.29,52,94,4,11.3,11.59353268,134.41,21,40,0,1,0,0,1,1,1,537.6,521.573619,272039.04,402,1569,157,40,28.87905816,834,20,94,17,17.6,13.09350984,171.44,8,40,6,2,0,0,2,2,2,0,0,2,2,2,0,0,2,2,0,0,0,0,0,5.6,1.678972117,2.818947368,5,13,5,5.619047619,1.725886673,2.978684807,10.5,13,5,5.6,1.569146973,2.462222222,5,11,5,5.8,1.777638883,3.16,8.5,11,5,1.083333333,1.934697794,3.743055556,0,-13.00016417,4,7,10,13,-0.677434011,-0.275904577,-0.118902555,-0.670540988,-1.047086239,-0.086760491,-0.372571379,-0.647039533,4,7,10,14,-0.592309807,-0.293260201,-0.131471768,-0.520061374,-1.150819778,-0.222585052,-0.606377691,-0.843450725,5,5,8,10,-0.588382487,-0.287147374,-0.126976038,-0.476949126,-1.201208115,-0.408820003,-0.701374561,-0.799164116,0.003226858,-154.3957967,0.079546718,0.158591612,0.025151299,0.014805488,1.000000238,3.699080382,2497.008042,0.281017867,5.166666667,17,0,7.357913352,54.13888889,100000,121194.5,367205,0,171407.6586,2.94E+10,0.990849,1,0,0,1,1
-33.1411265,0,-268.4097477,3316.225475,57.58667793,-8.831690479,1.404761905,0,8.812358277,2.968561651,16,0,56,16,0.455351949,9.450274555,173808.2668,1.01E+07,3182.189325,11734.61616,0,7.78556565,2.790262649,8.835792367,0,6.763303283,2.600635169,8.835792367,-0.276163104,43.48543458,1.358919831,3.501187483,1.253016542,7.737180078,-1.025726701,1.25068625,1.564216095,0.050948846,0.556732654,0,0.108156773,0.011697888,0,0,0,0,0,0,0,0,30.07347418,-16.1754,21.3949,13.9737,11.94427191,32.5411,47.61032864,5.666666667,0,7,3,390,5,72,2.792599347,6.5,7.798611111,20,3,0,0,0,0,0,0,0,0,0,14,0.460609718,0.031492267,0.004875637,0.462092098,0.0255611,0.09902745,0.083521255,0.05282352,1,0,0,1,1,1,603.95,653.6015204,427194.9475,1382.5,2641,2,41.25,44.33720221,1965.7875,97,179,0,13.65,20.41145512,416.6275,2.5,93,0,1,0,0,1,1,1,656.7333333,684.4322676,468447.5289,919,2641,2,47.33333333,48.20603927,2323.822222,69,179,0,16.13333333,22.76508047,518.2488889,10,93,0,1,0,0,1,1,1,522.7,362.6888611,131543.21,475,1019,2,38.5,27.70649743,767.65,24.5,99,0,13.5,10.39471019,108.05,2,28,0,1,0,0,1,1,1,606.2,343.0121864,117657.36,527,1019,2,40.2,34.83331738,1213.36,99,99,0,14.8,11.49608629,132.16,28,28,0,12,8.056617833,64.90909091,28,1,12,8.609587679,74.125,28,1,13,9.848857802,97,28,1,17,9.469248474,89.66666667,28,5,5.594736842,1.716475484,2.946288089,5,13,5,5.657142857,1.787941468,3.196734694,11,13,5,5.444444444,1.542804885,2.380246914,5,13,5,5.8,2.4,5.76,5,13,5,0.236111111,0.485714124,0.23591821,1,-15.22566263,1,2,5,6,-0.832664726,-0.287958899,-0.104705566,-0.725363106,-1.707264096,-0.638922602,-0.983842835,-1.0767425,1,5,5,8,-0.751272915,-0.219490546,-0.064781435,-0.653906375,-1.195494443,-0.222930223,-0.52641432,-0.626006216,2,3,4,7,-0.829285393,-0.309650109,-0.119309455,-0.686424315,-1.548259169,-0.517948419,-0.835284874,-0.955568999,0.002881073,-213.9934721,0.049560712,0.128728836,0.016571113,0,1.000000238,3.785054744,2414.003706,0.088338453,52.5,190,1,60.10532422,3612.65,1.55E+09,186840.5,634952,147,213867.9721,4.57E+10,0.990328,1,0,0,0,0
-27.70163586,0,-204.5657294,2159.004765,46.46509189,-77.00586867,2.619047619,6,11.42630385,3.380281624,16,0,86,16,0.722206054,13.99797995,870045.1795,1.40E+08,11833.12046,68264.78207,0,3.745738103,1.935390943,8.142063283,0,5.843491112,2.417331403,8.142063283,-1.730939288,29.1504765,0.787850716,2.787324602,1.061738756,3.546943433,-1.49344678,0.638097243,0.407168091,0.071715742,0.466578597,0,0.123766352,0.01531811,20,2,0.3,0,0,1,0,0,35.51833333,1.3125,26.1601,25.6236,16.41640786,21.9154,88.74261603,19,1,5,2,633,6,102,2.215534439,7,4.908592849,15,1,0,0,0,0,0,0,0,0,0,10,0.354945903,0.011724408,0.001751096,0.346857764,-0.04244865,0.18139549,0.12718909,0.11656115,1.15,0.653834842,0.4275,1,4,1,741.85,619.2048348,383414.6275,847.5,2167,9,69.2,75.50006623,5700.26,154,286,2,11.15,11.96776922,143.2275,6,45,0,1,0,0,1,1,1,828.0666667,675.8746892,456806.5956,2167,2167,9,72.73333333,84.06542426,7066.995556,66,286,2,10.53333333,9.925500267,98.51555556,22,26,0,1,0,0,1,1,1,676.7,677.2255237,458634.41,142,2167,9,57.4,79.16463857,6267.04,22.5,286,2,9.4,9.531002046,90.84,10.5,26,0,1,0,0,1,1,1,489,589.9779657,348074,9,1477,9,22.4,21.77705214,474.24,2,50,2,6.2,9.907572861,98.16,2,26,1,9,6.403124237,41,22,1,8,5.991660872,35.9,22,1,7,6.676183683,44.57142857,22,1,8,8.139410298,66.25,22,1,5.626315789,1.711368214,2.928781163,5,13,5,5.628571429,1.719674071,2.957278912,8,13,5,5.311111111,1.15127412,1.325432099,5,11,5,5.1,0.3,0.09,5,6,5,0.117647059,0.378182383,0.143021915,0,-23.35518735,1,2,6,9,-0.37845877,-0.205694485,-0.076424247,-0.292910397,-1.082618833,-0.715992868,-0.787778467,-0.801820576,1,2,3,5,-0.450977127,-0.325411602,-0.159861584,-0.385584623,-1.235623121,-0.692380488,-0.818228334,-1.013106406,1,2,6,7,-0.416928519,-0.256598148,-0.108398908,-0.334349334,-1.393776417,-0.972622216,-1.060584992,-1.084402442,0.002040284,0,0.058551436,0.155785523,0.024269129,0.116631144,1.000000238,3.05051238,8529.854701,0.085072165,45.6,144,1,48.21970552,2325.14,5.72E+09,292134.35,612216,7249,235382.0223,5.54E+10,0.988694,1,0,0,1,1
-45.58553804,0,-247.659243,4606.706143,67.87272017,-8.295790493,2.594594595,2,9.916727538,3.149083603,15,0,50,5,0.309627691,7.388839015,409637.2721,1.02E+08,10083.27194,38164.66192,0,5.229243224,2.286753862,8.835792367,0,6.101457955,2.470112944,8.835792367,-0.891315939,38.29327526,1.160402281,4.698196449,1.648629451,6.350885717,0,1.049750668,1.101976464,0.021069105,0.066934316,0,0.015497312,2.40E-04,0,0,0,0,0,0,0,0,14.57411765,54.7116,11.5407,13.5536,11.48528137,13.0824,48.1697479,5.8,1,15,5,337,6,55,2.750567184,6,7.565619835,17,3,0,0,0,0,0,0,0,0,0,13,0.571453513,0.005285164,-2.07E-04,0.57030084,-0.24860718,-0.13690452,-0.17602136,-0.21879812,1.25,0.766485486,0.5875,2.5,4,1,611,634.404918,402469.6,920.5,2641,101,35.45,41.8120497,1748.2475,53,179,1,11.7,11.63228267,135.31,18.5,53,0,1.333333333,0.869226987,0.755555556,1,4,1,736.3333333,686.1165758,470755.9556,132,2641,132,39.93333333,47.14723982,2222.862222,9,179,1,13,12.74362586,162.4,0,53,0,1.3,0.9,0.81,1,4,1,889.6,766.3832201,587343.24,686,2641,132,46,55.95533933,3131,3.5,179,1,11.9,15.00966355,225.29,14,53,0,1,0,0,1,1,1,664.6,609.1238298,371031.84,328,1834,160,38,44.02726428,1938.4,41,122,1,17,19.04730952,362.8,3,53,3,7,7.79651937,60.78571429,28,1,7,8.191458967,67.1,28,1,9,9.91631652,98.33333333,28,1,13,9.772410143,95.5,28,1,5.394736842,1.234151609,1.523130194,5,13,5,5.361904762,1.070147382,1.14521542,5,10,5,5.266666667,0.952190457,0.906666667,5,10,5,5.1,0.3,0.09,5,6,5,0.709090909,1.7753128,3.151735537,0,-20.0981761,1,3,6,11,-0.52325421,-0.017058126,-0.0045216,-0.523552522,-0.573178291,-0.058712661,-0.047845572,-0.057935625,1,3,6,9,-0.451403788,-0.01853733,-0.004941113,-0.440554932,-0.496332407,-0.067295372,-0.054953128,-0.047694176,3,4,8,10,-0.462818116,-0.116515986,-0.042473339,-0.411653772,-0.786014199,-0.342555702,-0.372428864,-0.384418637,0.002653873,0,0.057982339,0.144150214,0.020779284,0.017604295,1.000000119,4.1203859,7447.950402,-0.035617327,41.25,190,2,49.73115221,2473.1875,6.38E+09,240781.5,634952,527,261547.4043,6.84E+10,0.989288,1,0,0,0,1
-12.49189164,0,-73.43537951,235.8401715,15.35708864,-8.621234814,2.983050847,0,10.89801781,3.301214596,15,0,119,12,0.840657084,10.84518785,423810.5731,1.60E+07,3994.501036,14138.7422,0,3.948074427,1.986976202,7.797702036,0,4.068263487,2.016993676,7.797702036,-1.213821477,48.40140594,0.930796268,2.984063852,0.713090712,4.013512402,-1.752106082,0.778636517,0.606274825,0.040494389,0.854423568,0,0.087028576,0.007573973,26,12,0.653846154,0,0,1,0,0,22.5527845,57.0912,15.7657,22.5521,16.41640786,12.1395,67.22760291,10.57142857,5,25,0,650,4,131,1.627082718,5,2.64739817,11,1,0,0,0,0,0,0,0,0,0,11,0.613310115,-0.044457174,-0.006649255,0.649721041,0.12280579,-0.04772689,-0.03971616,-0.0249655,2,1.516575089,2.3,3,5,1,348.2,400.4545667,160363.86,592.5,1652,34,28.9,30.78294983,947.59,4.5,111,3,8.65,9.05138111,81.9275,5,43,0,2.266666667,1.651934892,2.728888889,1,5,1,405,440.6150247,194141.6,270,1652,57,29.8,33.50064676,1122.293333,13,111,4,9.466666667,9.999111072,99.98222222,5,43,2,2.4,1.8,3.24,3,5,1,213.5,131.48479,17288.25,229.5,429,57,24.5,31.55075276,995.45,32,111,5,6,4.312771731,18.6,9.5,16,2,1.8,1.6,2.56,1,5,1,130.4,61.13133403,3737.04,82,241,71,10.2,3.12409987,9.76,6,15,6,4.6,3.382306905,11.44,2,11,2,1,0.5,0.25,2,1,1,0.5,0.25,2,1,2,0,0,2,2,0,0,0,0,0,5.957894737,2.368280698,5.608753463,5,13,5,5.876190476,2.249635899,5.060861678,5.5,13,5,6.733333333,3.021405118,9.128888889,5,13,5,9.3,3.522782991,12.41,12.5,13,5,0.13740458,0.458396788,0.210127615,0,-27.86776555,0,2,5,5,-0.227828929,-0.096588603,-0.021221155,-0.183828175,-0.628473222,-0.379484296,-0.434319377,-0.451612085,1,4,5,7,-0.019016561,-0.062222183,-0.011532271,-0.004836887,-0.196732283,-0.152664423,-0.190893978,-0.200760454,3,4,4,6,-0.36176503,-0.256294981,-0.097241645,-0.33121708,-1.273781359,-0.780354023,-0.925726593,-1.108278483,0.001593934,0,0.076761882,0.17307363,0.029954482,0.107113682,1.000000358,3.172518214,3235.195215,-0.138376203,7.846153846,17,0,5.201274309,27.05325444,100000,223198.8462,616567,0,228700.7416,5.23E+10,0.990416,0,0,0,0,0
-26.78650576,-3.228007933,-85.05468571,509.2196258,22.56589519,-9.646176743,2,1,6.923076923,2.631174058,9,0,15,0,0.273665843,5.904711327,106755.1023,5.60E+07,7480.71979,23589.10283,547.242583,1.097930443,1.047821761,5.700443573,2.09070144,1.942399498,1.393699931,4.282060898,-0.427564131,11.5276523,0.886742485,1.854280996,1.73145274,2.996353774,0,0.478287671,0.228759096,0.028651511,0.111919271,0.006164976,0.027434314,7.53E-04,313,0,0.715654952,0,0,0,0,0,15.79444444,47.83,13.2956,16.7259,13.95445115,12.757,56.62962963,8,1,2,1,84,5,15,1.356465997,4,1.84,9,3,0,0,0,0,0,0,0,0,0,11,0.535997689,-0.033757405,-0.012725387,0.557439625,-0.30199538,-0.02683468,-0.08875209,-0.115253565,1.05,0.217944947,0.0475,1,2,1,807.1,726.8929013,528373.29,313.5,2218,22,46.8,41.07140124,1686.86,27.5,135,4,22.7,34.87276875,1216.11,1.5,144,0,1,0,0,1,1,1,771.8,722.847628,522508.6933,1123,2218,22,48.53333333,38.43412835,1477.182222,85,121,4,24.86666667,39.30032513,1544.515556,37,144,0,1,0,0,1,1,1,991.7,767.399772,588902.41,1183,2218,148,58.4,41.04436624,1684.64,45,121,5,35.4,44.46391796,1977.04,13.5,144,2,1,0,0,1,1,1,1483.4,757.8603037,574352.24,1279,2218,161,80.4,42.41037609,1798.64,94,121,5,60.8,49.80522061,2480.56,24,144,21,10,7.946247992,63.14285714,27,1,9,8.671793355,75.2,27,1,5,5.215361924,27.2,15,1,7,5.887840578,34.66666667,15,1,6.594736842,2.47066445,6.104182825,5,11,5,6.619047619,2.516160917,6.33106576,8,11,5,7,2.708012802,7.333333333,5,11,5,7.3,2.83019434,8.01,8,11,5,0.466666667,0.618241233,0.382222222,0,-14.22067666,3,5,5,6,-0.923216413,-0.362725998,-0.215953992,-0.88775453,-2.013581395,-0.942929983,-1.112797141,-1.424978554,3,5,5,6,-0.899630122,-0.362548904,-0.215784351,-0.823038191,-2.026706338,-0.952534914,-1.186890006,-1.424073637,3,5,6,6,-0.73757986,-0.344393684,-0.198726059,-0.63331309,-1.684310555,-0.879203558,-1.033431768,-1.246125758,0.002231794,-5.97952386,0.05568329,0.138873656,0.019285892,0.047166519,1.000000238,3.611824295,7117.006818,-0.089585343,49.25,164,1,50.86440307,2587.1875,2.42E+07,219754.75,612216,1903,227867.8911,5.19E+10,0.988061,1,0,0,1,1
-18.36661625,0,-172.2463466,1264.341068,35.55757398,-2.221173123,3.007575758,1,15.61357897,3.951402153,21,0,312,167,0.78165431,21.44947711,2793347.953,1.21E+08,10988.23494,68365.89934,0,6.861580024,2.619461781,8.836228572,0,4.928038868,2.219918662,8.836228572,-1.730822859,102.2399752,1.23180693,5.664303827,1.018366495,6.030117157,-2.536641408,0.986154192,0.97250009,0.05432467,0.874908818,0,0.110252633,0.012155643,0,0,0,0,0,1,0,0,69.69177778,-12.6083,41.8481,47.7185,22.13112647,30.3441,146.5185185,41.6,2,20,4,1987,4,479,3.237462082,4,10.48116073,25,1,0,0,0,0,0,0,0,0,0,6,0.537163165,-0.012403532,-0.002268029,0.527960399,-0.024786,-0.036503725,0.04042705,0.03376765,1.9,1.135781669,1.29,1.5,5,1,105.7,171.2632769,29331.11,162,628,6,19.3,36.89186902,1361.01,26.5,172,1,1.7,1.81934054,3.31,1.5,7,0,2,1.211060142,1.466666667,4,5,1,121.7333333,193.1629594,37311.92889,78,628,6,21.2,41.95743875,1760.426667,10,172,1,1.6,1.818424226,3.306666667,2,7,0,2.2,1.326649916,1.76,2,5,1,111.9,161.2925603,26015.29,287,531,6,12.9,13.40484987,179.69,21.5,46,1,0.8,0.748331477,0.56,1,2,0,2.2,1.469693846,2.16,2,5,1,134.6,199.0583834,39624.24,20,531,20,11,9.5289034,90.8,5,30,5,0.6,0.489897949,0.24,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,6.031578947,0.780723438,0.609529086,5.5,10,5,5.885714286,0.707972097,0.50122449,6.5,10,5,5.955555556,0.787557562,0.620246914,5.5,10,5,5.6,0.489897949,0.24,6,6,5,0.104384134,0.305758215,0.093488086,0,-36.01854195,1,2,3,4,0.030681186,-0.280359792,-0.10004573,0.162214577,-1.034017384,-1.059412658,-1.194132656,-1.228960842,1,2,3,3,-0.011206395,-0.381493578,-0.174716972,0.156896919,-1.287626565,-1.257849723,-1.446869791,-1.442341805,1,2,3,3,0.002859493,-0.448437294,-0.235396009,0.158613294,-1.921619833,-2.056833684,-2.082772553,-2.079621494,0.001907601,0,0.046922212,0.137384261,0.018874435,0.019663138,1.000000238,2.650876362,5831.624118,9.38E-04,4.2,32,1,8.041144197,64.66,5.55E+10,51751.45,86236,72,38670.23016,1.50E+09,0.989714,0,0,0,0,0
-20.45774999,0,-102.4959161,610.3243614,24.7047437,-14.5587275,1.626865672,4,5.815994654,2.411637339,12,0,100,15,0.733304423,9.615221821,188790.4658,5275652.88,2296.878943,16680.05068,0,4.737055138,2.176477691,7.743269701,0,5.774270626,2.402971208,7.743269701,-1.290094801,62.25252511,1.055127544,4.163001694,0.767395786,6.644657412,-1.994871399,0.947338723,0.897450655,0.070168988,0.845394347,0,0.155853182,0.024290214,0,0,0,0,0,1,0,0,26.52840319,18.5027,17.5931,15.9238,13,25.6924,69.1506986,11.5,6,11,1,711,6,115,3.470578473,4,12.04491493,16,2,0,0,0,0,0,0,0,0,0,10,0.435952214,0.012940425,0.002103642,0.444811497,0.153393865,0.111929745,0.155540165,0.199484385,1.85,2.515452246,6.3275,1,12,1,485.55,478.9565194,229399.3475,492,1643,9,29.4,25.87547101,669.54,3,94,2,11.85,12.6620496,160.3275,5.5,47,0,1.4,1.083205121,1.173333333,1,5,1,487.7333333,497.7350656,247740.1956,198,1643,9,25.86666667,25.12864678,631.4488889,25,94,2,10.13333333,10.74471446,115.4488889,3,40,0,1.6,1.280624847,1.64,4,5,1,404.8,423.3596107,179233.36,429.5,1558,9,29.4,26.98592226,728.24,43,94,2,9.6,11.21784293,125.84,13.5,40,0,1.4,0.8,0.64,1,3,1,542.6,530.315227,281234.24,384,1558,92,32.8,33.07204257,1093.76,26,94,2,13.2,13.93413076,194.16,9,40,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,5.715789474,1.864703492,3.477119114,5,12,5,5.904761905,2.07260503,4.29569161,11,12,5,6.133333333,2.427618861,5.893333333,5,12,5,9.6,2.939387691,8.64,12,12,6,0.391304348,0.718641861,0.516446125,0,-17.21840616,2,5,9,12,-0.66047068,-0.27411971,-0.094561172,-0.612600967,-1.280483037,-0.363829777,-0.651912585,-0.86381641,2,6,8,11,-0.753886475,-0.27079513,-0.092514034,-0.705262855,-1.59188512,-0.802792117,-0.887286499,-1.005130738,4,6,8,9,-0.434015045,-0.410435725,-0.197534123,-0.266584978,-1.876441985,-1.435109422,-1.60285221,-1.642790496,0.002489186,-1.98704561,0.085812072,0.160151464,0.025648491,0.05179929,1.000000238,3.66214912,1641.656224,0.035151615,6.7,19,0,5.254521862,27.61,100000,171694.8,616567,0,185743.5096,3.45E+10,0.988036,0,0,0,0,0
